country,year,sex,age,suicides,population,suicides_p100k,country_year,HDI, gdp_year,gdp_per_capita,generation
Bulgaria,2013,female,75+ years,47,380633,12,Bulgaria2013,0.779,55758754072,8057,Silent
Bulgaria,2013,male,25-34 years,56,514523,11,Bulgaria2013,0.779,55758754072,8057,Millenials
Bulgaria,2013,male,15-24 years,32,397784,8,Bulgaria2013,0.779,55758754072,8057,Millenials
Bulgaria,2013,female,55-74 years,41,1002925,4,Bulgaria2013,0.779,55758754072,8057,Boomers
Bulgaria,2013,female,35-54 years,41,1012070,4,Bulgaria2013,0.779,55758754072,8057,Generation X
Bulgaria,2013,female,25-34 years,12,477076,3,Bulgaria2013,0.779,55758754072,8057,Millenials
Bulgaria,2013,female,15-24 years,6,374785,2,Bulgaria2013,0.779,55758754072,8057,Millenials
Bulgaria,2013,female,5-14 years,1,315034,0,Bulgaria2013,0.779,55758754072,8057,Generation Z
Bulgaria,2013,male,5-14 years,1,333559,0,Bulgaria2013,0.779,55758754072,8057,Generation Z
Canada,2013,male,35-54 years,1244,5032714,25,Canada2013,0.912,1.84263E+12,55310,Generation X
Canada,2013,male,75+ years,231,991048,23,Canada2013,0.912,1.84263E+12,55310,Silent
Canada,2013,male,55-74 years,812,3724622,22,Canada2013,0.912,1.84263E+12,55310,Boomers
Canada,2013,male,25-34 years,439,2456335,18,Canada2013,0.912,1.84263E+12,55310,Millenials
Canada,2013,male,15-24 years,300,2362807,13,Canada2013,0.912,1.84263E+12,55310,Millenials
Canada,2013,female,35-54 years,400,5003771,8,Canada2013,0.912,1.84263E+12,55310,Generation X
Canada,2013,female,55-74 years,255,3887315,7,Canada2013,0.912,1.84263E+12,55310,Boomers
Canada,2013,female,15-24 years,138,2261173,6,Canada2013,0.912,1.84263E+12,55310,Millenials
Canada,2013,female,25-34 years,135,2433660,6,Canada2013,0.912,1.84263E+12,55310,Millenials
Canada,2013,female,75+ years,65,1410630,5,Canada2013,0.912,1.84263E+12,55310,Silent
Canada,2013,female,5-14 years,20,1823010,1,Canada2013,0.912,1.84263E+12,55310,Generation Z
Canada,2013,male,5-14 years,15,1927751,1,Canada2013,0.912,1.84263E+12,55310,Generation Z
Chile,2013,male,75+ years,82,265665,31,Chile2013,0.83,2.78384E+11,17140,Silent
Chile,2013,male,55-74 years,288,1296922,22,Chile2013,0.83,2.78384E+11,17140,Boomers
Chile,2013,male,25-34 years,298,1359760,22,Chile2013,0.83,2.78384E+11,17140,Millenials
Chile,2013,male,35-54 years,516,2389789,22,Chile2013,0.83,2.78384E+11,17140,Generation X
Chile,2013,male,15-24 years,224,1425807,16,Chile2013,0.83,2.78384E+11,17140,Millenials
Chile,2013,female,35-54 years,130,2401833,5,Chile2013,0.83,2.78384E+11,17140,Generation X
Chile,2013,female,15-24 years,60,1370723,4,Chile2013,0.83,2.78384E+11,17140,Millenials
Chile,2013,female,25-34 years,52,1318935,4,Chile2013,0.83,2.78384E+11,17140,Millenials
Chile,2013,female,55-74 years,54,1445681,4,Chile2013,0.83,2.78384E+11,17140,Boomers
Chile,2013,female,75+ years,14,442189,3,Chile2013,0.83,2.78384E+11,17140,Silent
Chile,2013,male,5-14 years,12,1285975,1,Chile2013,0.83,2.78384E+11,17140,Generation Z
Chile,2013,female,5-14 years,8,1238965,1,Chile2013,0.83,2.78384E+11,17140,Generation Z
Colombia,2013,male,75+ years,69,470105,15,Colombia2013,0.718,3.80192E+11,8731,Silent
Colombia,2013,male,15-24 years,450,4235904,11,Colombia2013,0.718,3.80192E+11,8731,Millenials
Colombia,2013,male,55-74 years,260,2672132,10,Colombia2013,0.718,3.80192E+11,8731,Boomers
Colombia,2013,male,25-34 years,381,3931611,10,Colombia2013,0.718,3.80192E+11,8731,Millenials
Colombia,2013,male,35-54 years,462,5947520,8,Colombia2013,0.718,3.80192E+11,8731,Generation X
Colombia,2013,female,15-24 years,141,4114036,3,Colombia2013,0.718,3.80192E+11,8731,Millenials
Colombia,2013,female,25-34 years,81,3977885,2,Colombia2013,0.718,3.80192E+11,8731,Millenials
Colombia,2013,female,35-54 years,101,6365459,2,Colombia2013,0.718,3.80192E+11,8731,Generation X
Colombia,2013,female,55-74 years,41,3079952,1,Colombia2013,0.718,3.80192E+11,8731,Boomers
Colombia,2013,male,5-14 years,41,4126269,1,Colombia2013,0.718,3.80192E+11,8731,Generation Z
Colombia,2013,female,5-14 years,36,3959475,1,Colombia2013,0.718,3.80192E+11,8731,Generation Z
Colombia,2013,female,75+ years,5,665950,1,Colombia2013,0.718,3.80192E+11,8731,Silent
Costa Rica,2013,male,25-34 years,75,395371,19,Costa Rica2013,0.764,49745088112,11443,Millenials
Costa Rica,2013,male,75+ years,12,66659,18,Costa Rica2013,0.764,49745088112,11443,Silent
Costa Rica,2013,male,55-74 years,49,310249,16,Costa Rica2013,0.764,49745088112,11443,Boomers
Costa Rica,2013,male,35-54 years,82,607709,13,Costa Rica2013,0.764,49745088112,11443,Generation X
Costa Rica,2013,male,15-24 years,48,418437,11,Costa Rica2013,0.764,49745088112,11443,Millenials
Costa Rica,2013,female,25-34 years,11,386168,3,Costa Rica2013,0.764,49745088112,11443,Millenials
Costa Rica,2013,female,35-54 years,13,618837,2,Costa Rica2013,0.764,49745088112,11443,Generation X
Costa Rica,2013,female,15-24 years,8,402392,2,Costa Rica2013,0.764,49745088112,11443,Millenials
Costa Rica,2013,male,5-14 years,6,373658,2,Costa Rica2013,0.764,49745088112,11443,Generation Z
Costa Rica,2013,female,55-74 years,5,325956,2,Costa Rica2013,0.764,49745088112,11443,Boomers
Costa Rica,2013,female,75+ years,1,84743,1,Costa Rica2013,0.764,49745088112,11443,Silent
Costa Rica,2013,female,5-14 years,1,357050,0,Costa Rica2013,0.764,49745088112,11443,Generation Z
Croatia,2013,male,75+ years,85,126153,67,Croatia2013,0.817,58085856019,14362,Silent
Croatia,2013,male,55-74 years,174,469173,37,Croatia2013,0.817,58085856019,14362,Boomers
Croatia,2013,male,35-54 years,186,587482,32,Croatia2013,0.817,58085856019,14362,Generation X
Croatia,2013,male,25-34 years,59,291832,20,Croatia2013,0.817,58085856019,14362,Millenials
Croatia,2013,male,15-24 years,41,254643,16,Croatia2013,0.817,58085856019,14362,Millenials
Croatia,2013,female,75+ years,35,237107,15,Croatia2013,0.817,58085856019,14362,Silent
Croatia,2013,female,55-74 years,48,544041,9,Croatia2013,0.817,58085856019,14362,Boomers
Croatia,2013,female,35-54 years,48,589432,8,Croatia2013,0.817,58085856019,14362,Generation X
Croatia,2013,female,25-34 years,9,281138,3,Croatia2013,0.817,58085856019,14362,Millenials
Croatia,2013,female,15-24 years,6,243263,2,Croatia2013,0.817,58085856019,14362,Millenials
Croatia,2013,male,5-14 years,1,215702,0,Croatia2013,0.817,58085856019,14362,Generation Z
Croatia,2013,female,5-14 years,0,204491,0,Croatia2013,0.817,58085856019,14362,Generation Z
Cuba,2013,male,75+ years,216,293384,74,Cuba2013,0.768,77148000000,7148,Silent
Cuba,2013,male,55-74 years,401,1014211,40,Cuba2013,0.768,77148000000,7148,Boomers
Cuba,2013,male,35-54 years,436,1911139,23,Cuba2013,0.768,77148000000,7148,Generation X
Cuba,2013,female,75+ years,49,376280,13,Cuba2013,0.768,77148000000,7148,Silent
Cuba,2013,male,25-34 years,96,738010,13,Cuba2013,0.768,77148000000,7148,Millenials
Cuba,2013,female,55-74 years,111,1052791,11,Cuba2013,0.768,77148000000,7148,Boomers
Cuba,2013,male,15-24 years,47,778739,6,Cuba2013,0.768,77148000000,7148,Millenials
Cuba,2013,female,35-54 years,94,1903641,5,Cuba2013,0.768,77148000000,7148,Generation X
Cuba,2013,female,25-34 years,20,714544,3,Cuba2013,0.768,77148000000,7148,Millenials
Cuba,2013,female,15-24 years,20,729372,3,Cuba2013,0.768,77148000000,7148,Millenials
Cuba,2013,male,5-14 years,5,659106,1,Cuba2013,0.768,77148000000,7148,Generation Z
Cuba,2013,female,5-14 years,4,621473,1,Cuba2013,0.768,77148000000,7148,Generation Z
Cyprus,2013,male,75+ years,3,21349,14,Cyprus2013,0.85,24084572491,29624,Silent
Cyprus,2013,male,15-24 years,8,62893,13,Cyprus2013,0.85,24084572491,29624,Millenials
Cyprus,2013,male,55-74 years,10,81903,12,Cyprus2013,0.85,24084572491,29624,Boomers
Cyprus,2013,male,25-34 years,8,70521,11,Cyprus2013,0.85,24084572491,29624,Millenials
Cyprus,2013,male,35-54 years,11,110593,10,Cyprus2013,0.85,24084572491,29624,Generation X
Cyprus,2013,female,35-54 years,4,125846,3,Cyprus2013,0.85,24084572491,29624,Generation X
Cyprus,2013,female,55-74 years,1,86452,1,Cyprus2013,0.85,24084572491,29624,Boomers
Cyprus,2013,female,15-24 years,0,59969,0,Cyprus2013,0.85,24084572491,29624,Millenials
Cyprus,2013,female,25-34 years,0,73849,0,Cyprus2013,0.85,24084572491,29624,Millenials
Cyprus,2013,female,5-14 years,0,44407,0,Cyprus2013,0.85,24084572491,29624,Generation Z
Cyprus,2013,female,75+ years,0,28320,0,Cyprus2013,0.85,24084572491,29624,Silent
Cyprus,2013,male,5-14 years,0,46914,0,Cyprus2013,0.85,24084572491,29624,Generation Z
Czech Republic,2013,male,75+ years,129,252532,51,Czech Republic2013,0.868,2.09402E+11,21073,Silent
Czech Republic,2013,male,55-74 years,399,1188011,34,Czech Republic2013,0.868,2.09402E+11,21073,Boomers
Czech Republic,2013,male,35-54 years,485,1556338,31,Czech Republic2013,0.868,2.09402E+11,21073,Generation X
Czech Republic,2013,male,25-34 years,168,773130,22,Czech Republic2013,0.868,2.09402E+11,21073,Millenials
Czech Republic,2013,male,15-24 years,108,586871,18,Czech Republic2013,0.868,2.09402E+11,21073,Millenials
Czech Republic,2013,female,75+ years,36,459282,8,Czech Republic2013,0.868,2.09402E+11,21073,Silent
Czech Republic,2013,female,35-54 years,108,1488299,7,Czech Republic2013,0.868,2.09402E+11,21073,Generation X
Czech Republic,2013,female,55-74 years,92,1347862,7,Czech Republic2013,0.868,2.09402E+11,21073,Boomers
Czech Republic,2013,female,25-34 years,30,729365,4,Czech Republic2013,0.868,2.09402E+11,21073,Millenials
Czech Republic,2013,female,15-24 years,15,560391,3,Czech Republic2013,0.868,2.09402E+11,21073,Millenials
Czech Republic,2013,male,5-14 years,5,510895,1,Czech Republic2013,0.868,2.09402E+11,21073,Generation Z
Czech Republic,2013,female,5-14 years,2,483804,0,Czech Republic2013,0.868,2.09402E+11,21073,Generation Z
Denmark,2013,male,75+ years,62,166011,37,Denmark2013,0.923,3.43584E+11,64831,Silent
Denmark,2013,male,55-74 years,157,637775,25,Denmark2013,0.923,3.43584E+11,64831,Boomers
Denmark,2013,male,35-54 years,174,785198,22,Denmark2013,0.923,3.43584E+11,64831,Generation X
Denmark,2013,female,75+ years,25,243880,10,Denmark2013,0.923,3.43584E+11,64831,Silent
Denmark,2013,male,25-34 years,33,328192,10,Denmark2013,0.923,3.43584E+11,64831,Millenials
Denmark,2013,female,55-74 years,52,658936,8,Denmark2013,0.923,3.43584E+11,64831,Boomers
Denmark,2013,female,35-54 years,54,775088,7,Denmark2013,0.923,3.43584E+11,64831,Generation X
Denmark,2013,male,15-24 years,23,367000,6,Denmark2013,0.923,3.43584E+11,64831,Millenials
Denmark,2013,female,25-34 years,16,322819,5,Denmark2013,0.923,3.43584E+11,64831,Millenials
Denmark,2013,female,15-24 years,12,350607,3,Denmark2013,0.923,3.43584E+11,64831,Millenials
Denmark,2013,female,5-14 years,1,324362,0,Denmark2013,0.923,3.43584E+11,64831,Generation Z
Denmark,2013,male,5-14 years,1,339830,0,Denmark2013,0.923,3.43584E+11,64831,Generation Z
Ecuador,2013,male,75+ years,23,178094,13,Ecuador2013,0.73,95129659000,6769,Silent
Ecuador,2013,male,15-24 years,156,1473845,11,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,25-34 years,111,1248815,9,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,55-74 years,65,802441,8,Ecuador2013,0.73,95129659000,6769,Boomers
Ecuador,2013,female,15-24 years,89,1431562,6,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,35-54 years,106,1755019,6,Ecuador2013,0.73,95129659000,6769,Generation X
Ecuador,2013,female,25-34 years,30,1240273,2,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,5-14 years,29,1551821,2,Ecuador2013,0.73,95129659000,6769,Generation Z
Ecuador,2013,female,35-54 years,32,1795728,2,Ecuador2013,0.73,95129659000,6769,Generation X
Ecuador,2013,female,55-74 years,12,863112,1,Ecuador2013,0.73,95129659000,6769,Boomers
Ecuador,2013,female,75+ years,3,223521,1,Ecuador2013,0.73,95129659000,6769,Silent
Ecuador,2013,female,5-14 years,20,1490382,1,Ecuador2013,0.73,95129659000,6769,Generation Z
El Salvador,2013,male,25-34 years,95,409974,23,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,male,35-54 years,129,579811,22,El Salvador2013,0.664,21977401900,3885,Generation X
El Salvador,2013,male,75+ years,18,84746,21,El Salvador2013,0.664,21977401900,3885,Silent
El Salvador,2013,male,55-74 years,59,304397,19,El Salvador2013,0.664,21977401900,3885,Boomers
El Salvador,2013,male,15-24 years,79,628312,13,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,female,15-24 years,43,648028,7,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,female,25-34 years,22,496109,4,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,female,35-54 years,19,748153,3,El Salvador2013,0.664,21977401900,3885,Generation X
El Salvador,2013,female,55-74 years,7,398116,2,El Salvador2013,0.664,21977401900,3885,Boomers
El Salvador,2013,female,5-14 years,7,612761,1,El Salvador2013,0.664,21977401900,3885,Generation Z
El Salvador,2013,male,5-14 years,6,636699,1,El Salvador2013,0.664,21977401900,3885,Generation Z
El Salvador,2013,female,75+ years,0,110144,0,El Salvador2013,0.664,21977401900,3885,Silent
Estonia,2013,male,75+ years,23,32101,72,Estonia2013,0.859,25137153149,20221,Silent
Estonia,2013,male,55-74 years,58,123698,47,Estonia2013,0.859,25137153149,20221,Boomers
Estonia,2013,male,35-54 years,52,178072,29,Estonia2013,0.859,25137153149,20221,Generation X
Estonia,2013,male,25-34 years,22,96869,23,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,female,75+ years,18,82614,22,Estonia2013,0.859,25137153149,20221,Silent
Estonia,2013,male,15-24 years,15,78163,19,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,female,35-54 years,13,181855,7,Estonia2013,0.859,25137153149,20221,Generation X
Estonia,2013,female,55-74 years,12,172334,7,Estonia2013,0.859,25137153149,20221,Boomers
Estonia,2013,female,15-24 years,2,73430,3,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,female,25-34 years,2,91438,2,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,male,5-14 years,1,68210,1,Estonia2013,0.859,25137153149,20221,Generation Z
Estonia,2013,female,5-14 years,0,64312,0,Estonia2013,0.859,25137153149,20221,Generation Z
Finland,2013,male,25-34 years,131,353828,37,Finland2013,0.882,2.6998E+11,52572,Millenials
Finland,2013,male,55-74 years,216,647538,33,Finland2013,0.882,2.6998E+11,52572,Boomers
Finland,2013,male,75+ years,56,169485,33,Finland2013,0.882,2.6998E+11,52572,Silent
Finland,2013,male,35-54 years,194,710389,27,Finland2013,0.882,2.6998E+11,52572,Generation X
Finland,2013,male,15-24 years,68,335688,20,Finland2013,0.882,2.6998E+11,52572,Millenials
Finland,2013,female,35-54 years,72,690084,10,Finland2013,0.882,2.6998E+11,52572,Generation X
Finland,2013,female,55-74 years,69,693297,10,Finland2013,0.882,2.6998E+11,52572,Boomers
Finland,2013,female,15-24 years,31,321757,10,Finland2013,0.882,2.6998E+11,52572,Millenials
Finland,2013,female,25-34 years,31,334557,9,Finland2013,0.882,2.6998E+11,52572,Millenials
Finland,2013,female,75+ years,17,289147,6,Finland2013,0.882,2.6998E+11,52572,Silent
Finland,2013,female,5-14 years,1,288186,0,Finland2013,0.882,2.6998E+11,52572,Generation Z
Finland,2013,male,5-14 years,1,301477,0,Finland2013,0.882,2.6998E+11,52572,Generation Z
France,2013,male,75+ years,1342,2201053,61,France2013,0.887,2.81108E+12,46922,Silent
France,2013,male,35-54 years,2852,8444516,34,France2013,0.887,2.81108E+12,46922,Generation X
France,2013,male,55-74 years,2003,6526578,31,France2013,0.887,2.81108E+12,46922,Boomers
France,2013,male,25-34 years,700,3873724,18,France2013,0.887,2.81108E+12,46922,Millenials
France,2013,female,75+ years,426,3642541,12,France2013,0.887,2.81108E+12,46922,Silent
France,2013,female,55-74 years,816,7157766,11,France2013,0.887,2.81108E+12,46922,Boomers
France,2013,female,35-54 years,846,8632938,10,France2013,0.887,2.81108E+12,46922,Generation X
France,2013,male,15-24 years,310,3849077,8,France2013,0.887,2.81108E+12,46922,Millenials
France,2013,female,25-34 years,160,3972053,4,France2013,0.887,2.81108E+12,46922,Millenials
France,2013,female,15-24 years,116,3728182,3,France2013,0.887,2.81108E+12,46922,Millenials
France,2013,male,5-14 years,18,4032157,0,France2013,0.887,2.81108E+12,46922,Generation Z
France,2013,female,5-14 years,11,3849484,0,France2013,0.887,2.81108E+12,46922,Generation Z
Georgia,2013,male,75+ years,25,109700,23,Georgia2013,0.75,16140047012,3850,Silent
Georgia,2013,male,55-74 years,33,358600,9,Georgia2013,0.75,16140047012,3850,Boomers
Georgia,2013,male,35-54 years,41,594900,7,Georgia2013,0.75,16140047012,3850,Generation X
Georgia,2013,male,25-34 years,20,348000,6,Georgia2013,0.75,16140047012,3850,Millenials
Georgia,2013,male,15-24 years,13,325300,4,Georgia2013,0.75,16140047012,3850,Millenials
Georgia,2013,female,75+ years,4,201000,2,Georgia2013,0.75,16140047012,3850,Silent
Georgia,2013,female,55-74 years,8,471700,2,Georgia2013,0.75,16140047012,3850,Boomers
Georgia,2013,female,35-54 years,7,655700,1,Georgia2013,0.75,16140047012,3850,Generation X
Georgia,2013,male,5-14 years,2,249800,1,Georgia2013,0.75,16140047012,3850,Generation Z
Georgia,2013,female,15-24 years,2,310500,1,Georgia2013,0.75,16140047012,3850,Millenials
Georgia,2013,female,5-14 years,1,221800,0,Georgia2013,0.75,16140047012,3850,Generation Z
Georgia,2013,female,25-34 years,1,345600,0,Georgia2013,0.75,16140047012,3850,Millenials
Germany,2013,male,75+ years,1518,3115267,49,Germany2013,0.915,3.75251E+12,48563,Silent
Germany,2013,male,55-74 years,2379,9314147,26,Germany2013,0.915,3.75251E+12,48563,Boomers
Germany,2013,male,35-54 years,2423,12049310,20,Germany2013,0.915,3.75251E+12,48563,Generation X
Germany,2013,male,25-34 years,739,5060529,15,Germany2013,0.915,3.75251E+12,48563,Millenials
Germany,2013,female,75+ years,641,4984061,13,Germany2013,0.915,3.75251E+12,48563,Silent
Germany,2013,female,55-74 years,875,9995322,9,Germany2013,0.915,3.75251E+12,48563,Boomers
Germany,2013,male,15-24 years,391,4474441,9,Germany2013,0.915,3.75251E+12,48563,Millenials
Germany,2013,female,35-54 years,808,11835769,7,Germany2013,0.915,3.75251E+12,48563,Generation X
Germany,2013,female,25-34 years,188,4928834,4,Germany2013,0.915,3.75251E+12,48563,Millenials
Germany,2013,female,15-24 years,111,4259808,3,Germany2013,0.915,3.75251E+12,48563,Millenials
Germany,2013,female,5-14 years,12,3529729,0,Germany2013,0.915,3.75251E+12,48563,Generation Z
Germany,2013,male,5-14 years,6,3723771,0,Germany2013,0.915,3.75251E+12,48563,Generation Z
Greece,2013,male,55-74 years,141,1144571,12,Greece2013,0.863,2.39862E+11,22994,Boomers
Greece,2013,male,75+ years,52,475655,11,Greece2013,0.863,2.39862E+11,22994,Silent
Greece,2013,male,35-54 years,152,1572683,10,Greece2013,0.863,2.39862E+11,22994,Generation X
Greece,2013,male,25-34 years,55,737922,7,Greece2013,0.863,2.39862E+11,22994,Millenials
Greece,2013,male,15-24 years,25,585990,4,Greece2013,0.863,2.39862E+11,22994,Millenials
Greece,2013,female,55-74 years,34,1270384,3,Greece2013,0.863,2.39862E+11,22994,Boomers
Greece,2013,female,25-34 years,19,716209,3,Greece2013,0.863,2.39862E+11,22994,Millenials
Greece,2013,female,35-54 years,37,1630105,2,Greece2013,0.863,2.39862E+11,22994,Generation X
